Year,Geography,Immig.,Reason,Age group,Both sexes,Men,Women
2011,Ontario,"      Very recent immigrants, 5 years or less","Part-time employment, all reasons",15+,36.5,14,22.5
2011,Ontario,"      Very recent immigrants, 5 years or less","Part-time employment, all reasons",15-24,11.1,5.2,6
2011,Ontario,"      Very recent immigrants, 5 years or less","Part-time employment, all reasons",25-54,23.1,7.8,15.3
2011,Ontario,"      Very recent immigrants, 5 years or less","Part-time employment, all reasons",55+,2.2,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Own illness,15+,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Own illness,15-24,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Own illness,25-54,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Own illness,55+,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Caring for children,15+,2.7,0,2.6
2011,Ontario,"      Very recent immigrants, 5 years or less",  Caring for children,15-24,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Caring for children,25-54,2.5,0,2.4
2011,Ontario,"      Very recent immigrants, 5 years or less",  Caring for children,55+,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Other personal or family responsibilities,15+,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Other personal or family responsibilities,15-24,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Other personal or family responsibilities,25-54,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Other personal or family responsibilities,55+,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Going to school,15+,9.9,4.8,5.2
2011,Ontario,"      Very recent immigrants, 5 years or less",  Going to school,15-24,7.8,3.7,4.1
2011,Ontario,"      Very recent immigrants, 5 years or less",  Going to school,25-54,2.1,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Going to school,55+,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Personal preference,15+,2.9,0,2.3
2011,Ontario,"      Very recent immigrants, 5 years or less",  Personal preference,15-24,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Personal preference,25-54,2.1,0,1.7
2011,Ontario,"      Very recent immigrants, 5 years or less",  Personal preference,55+,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Other voluntary,15+,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Other voluntary,15-24,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Other voluntary,25-54,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less",  Other voluntary,55+,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less","  Business conditions, did not look for full-time work in last month",15+,7.2,3,4.2
2011,Ontario,"      Very recent immigrants, 5 years or less","  Business conditions, did not look for full-time work in last month",15-24,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less","  Business conditions, did not look for full-time work in last month",25-54,5.4,2.2,3.2
2011,Ontario,"      Very recent immigrants, 5 years or less","  Business conditions, did not look for full-time work in last month",55+,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less","  Could not find full-time work, did not look for full-time work in last month",15+,2.2,0,1.7
2011,Ontario,"      Very recent immigrants, 5 years or less","  Could not find full-time work, did not look for full-time work in last month",15-24,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less","  Could not find full-time work, did not look for full-time work in last month",25-54,1.6,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less","  Could not find full-time work, did not look for full-time work in last month",55+,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less","  Business conditions, looked for full-time work in last month",15+,5.5,2.5,3
2011,Ontario,"      Very recent immigrants, 5 years or less","  Business conditions, looked for full-time work in last month",15-24,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less","  Business conditions, looked for full-time work in last month",25-54,4.5,2,2.5
2011,Ontario,"      Very recent immigrants, 5 years or less","  Business conditions, looked for full-time work in last month",55+,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less","  Could not find full-time work, looked for full-time work in last month",15+,3.2,0,1.8
2011,Ontario,"      Very recent immigrants, 5 years or less","  Could not find full-time work, looked for full-time work in last month",15-24,0,0,0
2011,Ontario,"      Very recent immigrants, 5 years or less","  Could not find full-time work, looked for full-time work in last month",25-54,2.8,0,1.6
2011,Ontario,"      Very recent immigrants, 5 years or less","  Could not find full-time work, looked for full-time work in last month",55+,0,0,0
2011,Ontario,      Recent immigrants 5+ years,"Part-time employment, all reasons",15+,278.4,92.1,186.3
2011,Ontario,      Recent immigrants 5+ years,"Part-time employment, all reasons",15-24,49.3,19.2,30.2
2011,Ontario,      Recent immigrants 5+ years,"Part-time employment, all reasons",25-54,137.2,36.6,100.5
2011,Ontario,      Recent immigrants 5+ years,"Part-time employment, all reasons",55+,92,36.3,55.6
2011,Ontario,      Recent immigrants 5+ years,  Own illness,15+,10.4,3.7,6.7
2011,Ontario,      Recent immigrants 5+ years,  Own illness,15-24,0,0,0
2011,Ontario,      Recent immigrants 5+ years,  Own illness,25-54,5.3,0,3.9
2011,Ontario,      Recent immigrants 5+ years,  Own illness,55+,5,2.3,2.7
2011,Ontario,      Recent immigrants 5+ years,  Caring for children,15+,23.7,1.9,21.8
2011,Ontario,      Recent immigrants 5+ years,  Caring for children,15-24,0,0,0
2011,Ontario,      Recent immigrants 5+ years,  Caring for children,25-54,23.1,1.8,21.2
2011,Ontario,      Recent immigrants 5+ years,  Caring for children,55+,0,0,0
2011,Ontario,      Recent immigrants 5+ years,  Other personal or family responsibilities,15+,10.6,3,7.6
2011,Ontario,      Recent immigrants 5+ years,  Other personal or family responsibilities,15-24,0,0,0
2011,Ontario,      Recent immigrants 5+ years,  Other personal or family responsibilities,25-54,5.5,0,4.6
2011,Ontario,      Recent immigrants 5+ years,  Other personal or family responsibilities,55+,4.7,1.8,2.9
2011,Ontario,      Recent immigrants 5+ years,  Going to school,15+,46.3,18.2,28.1
2011,Ontario,      Recent immigrants 5+ years,  Going to school,15-24,34.3,13.1,21.2
2011,Ontario,      Recent immigrants 5+ years,  Going to school,25-54,11.5,4.9,6.6
2011,Ontario,      Recent immigrants 5+ years,  Going to school,55+,0,0,0
2011,Ontario,      Recent immigrants 5+ years,  Personal preference,15+,83.9,28.6,55.3
2011,Ontario,      Recent immigrants 5+ years,  Personal preference,15-24,1.8,0,0
2011,Ontario,      Recent immigrants 5+ years,  Personal preference,25-54,24.9,5.3,19.6
2011,Ontario,      Recent immigrants 5+ years,  Personal preference,55+,57.2,22.5,34.7
2011,Ontario,      Recent immigrants 5+ years,  Other voluntary,15+,6.7,2,4.7
2011,Ontario,      Recent immigrants 5+ years,  Other voluntary,15-24,0,0,0
2011,Ontario,      Recent immigrants 5+ years,  Other voluntary,25-54,4,0,3
2011,Ontario,      Recent immigrants 5+ years,  Other voluntary,55+,1.9,0,0
2011,Ontario,      Recent immigrants 5+ years,"  Business conditions, did not look for full-time work in last month",15+,47.1,17.7,29.4
2011,Ontario,      Recent immigrants 5+ years,"  Business conditions, did not look for full-time work in last month",15-24,4.8,0,3.4
2011,Ontario,      Recent immigrants 5+ years,"  Business conditions, did not look for full-time work in last month",25-54,28.5,10.3,18.1
2011,Ontario,      Recent immigrants 5+ years,"  Business conditions, did not look for full-time work in last month",55+,13.9,6,7.9
2011,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, did not look for full-time work in last month",15+,10.4,3,7.5
2011,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, did not look for full-time work in last month",15-24,0,0,0
2011,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, did not look for full-time work in last month",25-54,6,0,4.7
2011,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, did not look for full-time work in last month",55+,3.5,0,2.1
2011,Ontario,      Recent immigrants 5+ years,"  Business conditions, looked for full-time work in last month",15+,26,9.4,16.6
2011,Ontario,      Recent immigrants 5+ years,"  Business conditions, looked for full-time work in last month",15-24,4.1,1.8,2.3
2011,Ontario,      Recent immigrants 5+ years,"  Business conditions, looked for full-time work in last month",25-54,18.2,6.2,11.9
2011,Ontario,      Recent immigrants 5+ years,"  Business conditions, looked for full-time work in last month",55+,3.7,0,2.4
2011,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, looked for full-time work in last month",15+,13.2,4.7,8.5
2011,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, looked for full-time work in last month",15-24,2,0,0
2011,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, looked for full-time work in last month",25-54,10.2,3.5,6.7
2011,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, looked for full-time work in last month",55+,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years","Part-time employment, all reasons",15+,55.2,19.1,36.1
2011,Ontario,"          Recent immigrants, 5+ to 10 years","Part-time employment, all reasons",15-24,18.7,8,10.7
2011,Ontario,"          Recent immigrants, 5+ to 10 years","Part-time employment, all reasons",25-54,33.1,9.9,23.2
2011,Ontario,"          Recent immigrants, 5+ to 10 years","Part-time employment, all reasons",55+,3.4,0,2.2
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Own illness,15+,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Own illness,15-24,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Own illness,25-54,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Own illness,55+,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Caring for children,15+,7.1,0,6.6
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Caring for children,15-24,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Caring for children,25-54,7.1,0,6.6
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Caring for children,55+,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Other personal or family responsibilities,15+,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Other personal or family responsibilities,15-24,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Other personal or family responsibilities,25-54,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Other personal or family responsibilities,55+,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Going to school,15+,19.4,9,10.4
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Going to school,15-24,14.5,6.1,8.4
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Going to school,25-54,4.8,2.8,2
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Going to school,55+,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Personal preference,15+,5.2,1.6,3.6
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Personal preference,15-24,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Personal preference,25-54,3.3,0,2.6
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Personal preference,55+,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Other voluntary,15+,1.6,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Other voluntary,15-24,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Other voluntary,25-54,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years",  Other voluntary,55+,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, did not look for full-time work in last month",15+,7.8,3.4,4.4
2011,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, did not look for full-time work in last month",15-24,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, did not look for full-time work in last month",25-54,5.7,2.5,3.2
2011,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, did not look for full-time work in last month",55+,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, did not look for full-time work in last month",15+,2.3,0,1.7
2011,Ontario,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, did not look for full-time work in last month",15-24,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, did not look for full-time work in last month",25-54,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, did not look for full-time work in last month",55+,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, looked for full-time work in last month",15+,6.7,2.2,4.5
2011,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, looked for full-time work in last month",15-24,0,0,0
2011,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, looked for full-time work in last month",25-54,5.4,1.6,3.8
2011,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, looked for full-time work in last month",55+,0,0,0
